 self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess
752.0,2200.0,1584.0
1700.0,20900.0,8833.33333333
1100.0,4700.0,3020.0
1000.0,3000.0,1500.0
2200.0,2200.0,2200.0
9500.0,9500.0,9500.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
371.0,4200.0,2123.66666667
371.0,4200.0,1985.42857143
0.0,0.0,0.0
0.0,0.0,0.0
14600.0,14600.0,14600.0
0.0,0.0,0.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
0.0,0.0,0.0
4900.0,4900.0,4900.0
0.0,0.0,0.0
1300.0,6100.0,2625.0
317.0,317.0,317.0
5600.0,5600.0,5600.0
0.0,0.0,0.0
759.0,759.0,759.0
2400.0,3200.0,2800.0
1300.0,3200.0,2080.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
201.0,25200.0,6437.625
0.0,0.0,0.0
0.0,0.0,0.0
2200.0,4100.0,3150.0
1100.0,2100.0,1600.0
10800.0,10800.0,10800.0
1600.0,2500.0,2050.0
0.0,0.0,0.0
1200.0,1900.0,1550.0
0.0,0.0,0.0
3000.0,6800.0,4900.0
2700.0,2700.0,2700.0
3200.0,3200.0,3200.0
718.0,2000.0,1075.0
1200.0,1800.0,1500.0
1200.0,1200.0,1200.0
51900.0,51900.0,51900.0
548.0,790.0,669.0
7400.0,7400.0,7400.0
0.0,0.0,0.0
2400.0,3300.0,2850.0
0.0,0.0,0.0
7500.0,7500.0,7500.0
560.0,560.0,560.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2800.0,2800.0,2800.0
14400.0,14400.0,14400.0
0.0,0.0,0.0
456.0,1400.0,928.0
0.0,0.0,0.0
1000.0,3800.0,1933.33333333
761.0,761.0,761.0
9700.0,9700.0,9700.0
1000.0,2100.0,1466.66666667
2.0,16100.0,4250.63636364
2100.0,46200.0,14400.0
1100.0,2100.0,1600.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
0.0,0.0,0.0
3700.0,17100.0,10400.0
1300.0,3900.0,2225.0
2000.0,3800.0,2900.0
1700.0,1700.0,1700.0
0.0,0.0,0.0
783.0,2000.0,1494.33333333
1600.0,1600.0,1600.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5000.0,5000.0,5000.0
0.0,0.0,0.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
1600.0,1600.0,1600.0
537.0,1400.0,911.0
0.0,0.0,0.0
4400.0,4400.0,4400.0
0.0,0.0,0.0
1800.0,1800.0,1800.0
2100.0,39200.0,20650.0
10200.0,10200.0,10200.0
1700.0,1700.0,1700.0
790.0,790.0,790.0
603.0,603.0,603.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
1600.0,18700.0,6550.0
1800.0,4800.0,3550.0
537.0,537.0,537.0
17300.0,22800.0,20050.0
0.0,0.0,0.0
2100.0,2600.0,2433.33333333
2700.0,2700.0,2700.0
2400.0,2400.0,2400.0
876.0,4300.0,2844.0
1200.0,1900.0,1550.0
2200.0,2200.0,2200.0
2400.0,2400.0,2400.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
0.0,0.0,0.0
775.0,3000.0,2335.0
0.0,0.0,0.0
763.0,39200.0,4146.28205128
3400.0,3400.0,3400.0
191.0,9800.0,1891.67741935
0.0,0.0,0.0
3400.0,3400.0,3400.0
0.0,0.0,0.0
7800.0,22800.0,15300.0
22800.0,22800.0,22800.0
0.0,0.0,0.0
475.0,2000.0,1237.5
1300.0,2500.0,1700.0
23600.0,23600.0,23600.0
0.0,0.0,0.0
2400.0,2700.0,2550.0
1300.0,1300.0,1300.0
1200.0,4400.0,3200.0
882.0,3800.0,2228.2
1000.0,1000.0,1000.0
2400.0,2400.0,2400.0
1600.0,3000.0,2533.33333333
1700.0,2200.0,1950.0
0.0,0.0,0.0
0.0,0.0,0.0
1100.0,2600.0,1633.33333333
1800.0,1800.0,1800.0
4500.0,7000.0,5750.0
0.0,0.0,0.0
4800.0,4800.0,4800.0
0.0,0.0,0.0
0.0,0.0,0.0
86.0,5500.0,1556.16666667
8900.0,8900.0,8900.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
1600.0,1600.0,1600.0
982.0,2200.0,1591.0
1400.0,1700.0,1550.0
0.0,0.0,0.0
14800.0,14800.0,14800.0
2800.0,2800.0,2800.0
775.0,4100.0,2525.0
638.0,9500.0,8113.8
0.0,0.0,0.0
2100.0,10800.0,6400.0
1700.0,1700.0,1700.0
13800.0,13800.0,13800.0
10800.0,10800.0,10800.0
0.0,0.0,0.0
1400.0,1700.0,1550.0
1700.0,7100.0,5066.66666667
1200.0,1300.0,1250.0
2100.0,2100.0,2100.0
3100.0,3100.0,3100.0
1800.0,1900.0,1850.0
1400.0,1400.0,1400.0
4900.0,4900.0,4900.0
7700.0,7700.0,7700.0
0.0,0.0,0.0
0.0,0.0,0.0
27.0,2900.0,1656.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4900.0,4900.0,4900.0
0.0,0.0,0.0
0.0,0.0,0.0
3500.0,3500.0,3500.0
10600.0,10600.0,10600.0
6800.0,6800.0,6800.0
0.0,0.0,0.0
603.0,785.0,663.666666667
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
4400.0,4400.0,4400.0
482.0,2600.0,1394.0
1400.0,1400.0,1400.0
1700.0,1700.0,1700.0
1400.0,3400.0,2000.0
0.0,0.0,0.0
0.0,0.0,0.0
1600.0,1600.0,1600.0
1700.0,8700.0,4150.0
821.0,821.0,821.0
2000.0,2000.0,2000.0
838.0,838.0,838.0
873.0,2200.0,1714.6
1400.0,4300.0,2833.33333333
803.0,3400.0,2067.16666667
0.0,0.0,0.0
756.0,1100.0,928.0
2700.0,2700.0,2700.0
2900.0,2900.0,2900.0
936.0,2900.0,1918.0
1700.0,23700.0,8400.0
0.0,0.0,0.0
838.0,1600.0,1219.0
0.0,0.0,0.0
73.0,4800.0,1482.6
1200.0,2000.0,1466.66666667
1200.0,2000.0,1600.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
2200.0,2200.0,2200.0
2000.0,2000.0,2000.0
5700.0,5700.0,5700.0
1000.0,6300.0,3650.0
1500.0,1500.0,1500.0
3100.0,3100.0,3100.0
2400.0,10000.0,6200.0
1900.0,1900.0,1900.0
475.0,475.0,475.0
1100.0,1100.0,1100.0
2200.0,3600.0,2900.0
603.0,6700.0,3651.5
1100.0,1100.0,1100.0
3800.0,3800.0,3800.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
2800.0,2800.0,2800.0
515.0,1100.0,807.5
761.0,761.0,761.0
3700.0,3700.0,3700.0
1600.0,1600.0,1600.0
0.0,0.0,0.0
10700.0,10700.0,10700.0
860.0,6300.0,3580.0
969.0,969.0,969.0
2700.0,2800.0,2733.33333333
6900.0,6900.0,6900.0
465.0,1100.0,689.0
808.0,1100.0,954.0
5500.0,5500.0,5500.0
1900.0,1900.0,1900.0
2000.0,2800.0,2500.0
4300.0,4300.0,4300.0
742.0,12200.0,4330.25
0.0,0.0,0.0
5300.0,5300.0,5300.0
533.0,3100.0,1605.4
0.0,0.0,0.0
559.0,559.0,559.0
1100.0,1100.0,1100.0
861.0,1400.0,1130.5
0.0,0.0,0.0
0.0,0.0,0.0
1300.0,173800.0,29207.1428571
3900.0,3900.0,3900.0
2500.0,2500.0,2500.0
4100.0,4100.0,4100.0
529.0,529.0,529.0
1000.0,1000.0,1000.0
3200.0,3200.0,3200.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
1600.0,10000.0,4966.66666667
4300.0,4300.0,4300.0
1800.0,1800.0,1800.0
1000.0,1100.0,1050.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
1200.0,1600.0,1333.33333333
216.0,1500.0,905.333333333
3000.0,6800.0,4900.0
5600.0,9100.0,7350.0
0.0,0.0,0.0
1500.0,5900.0,3700.0
0.0,0.0,0.0
3000.0,3000.0,3000.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
0.0,0.0,0.0
7000.0,7000.0,7000.0
2800.0,2800.0,2800.0
6100.0,6100.0,6100.0
532.0,1200.0,866.0
0.0,0.0,0.0
803.0,1400.0,1101.5
1200.0,1200.0,1200.0
0.0,0.0,0.0
0.0,0.0,0.0
3000.0,3000.0,3000.0
3000.0,3000.0,3000.0
1000.0,1500.0,1250.0
0.0,0.0,0.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
8800.0,22700.0,15750.0
2800.0,2800.0,2800.0
0.0,0.0,0.0
201.0,10200.0,3957.28571429
0.0,0.0,0.0
1000.0,1000.0,1000.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
0.0,0.0,0.0
0.0,0.0,0.0
1700.0,4300.0,2633.33333333
0.0,0.0,0.0
0.0,0.0,0.0
1300.0,5500.0,3400.0
0.0,0.0,0.0
510.0,866.0,688.0
804.0,804.0,804.0
2000.0,2000.0,2000.0
11400.0,11400.0,11400.0
0.0,0.0,0.0
0.0,0.0,0.0
839.0,3400.0,1813.0
3400.0,3400.0,3400.0
0.0,0.0,0.0
577.0,1800.0,1192.33333333
0.0,0.0,0.0
1100.0,1100.0,1100.0
884.0,3400.0,2142.0
1800.0,1800.0,1800.0
3100.0,3100.0,3100.0
839.0,10300.0,3756.5
592.0,1700.0,1080.2
1200.0,3400.0,2300.0
1800.0,10300.0,4214.28571429
0.0,0.0,0.0
786.0,1200.0,952.5
0.0,0.0,0.0
2100.0,2100.0,2100.0
3300.0,3300.0,3300.0
0.0,0.0,0.0
610.0,610.0,610.0
1600.0,2200.0,1800.0
0.0,0.0,0.0
0.0,0.0,0.0
3000.0,6200.0,4600.0
659.0,10300.0,3068.85714286
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,2000.0,1633.33333333
0.0,0.0,0.0
0.0,0.0,0.0
2700.0,2700.0,2700.0
0.0,0.0,0.0
4200.0,4200.0,4200.0
0.0,0.0,0.0
866.0,2400.0,1633.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
1100.0,5300.0,2200.0
3400.0,3400.0,3400.0
0.0,0.0,0.0
739.0,1600.0,1169.5
1000.0,2100.0,1550.0
1900.0,5200.0,3550.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
510.0,1400.0,906.0
475.0,796.0,635.5
0.0,0.0,0.0
2100.0,5800.0,3125.0
534.0,5800.0,3167.0
1100.0,7200.0,2557.69230769
2000.0,2000.0,2000.0
32600.0,32600.0,32600.0
1400.0,2100.0,1750.0
873.0,2200.0,1536.5
16700.0,16700.0,16700.0
6800.0,6800.0,6800.0
1200.0,1200.0,1200.0
1200.0,3600.0,2300.0
0.0,0.0,0.0
2700.0,3400.0,3050.0
1800.0,4800.0,3300.0
884.0,1800.0,1428.0
0.0,0.0,0.0
883.0,3600.0,2241.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
792.0,792.0,792.0
792.0,792.0,792.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,2700.0,1850.0
518.0,9200.0,4043.6
1900.0,9400.0,5650.0
0.0,0.0,0.0
808.0,808.0,808.0
6000.0,6000.0,6000.0
464.0,21900.0,6140.5
0.0,0.0,0.0
0.0,0.0,0.0
4000.0,4000.0,4000.0
1800.0,1800.0,1800.0
2200.0,18000.0,6300.0
1600.0,2600.0,2100.0
1000.0,1000.0,1000.0
621.0,998.0,872.333333333
1400.0,1400.0,1400.0
1300.0,1300.0,1300.0
897.0,897.0,897.0
1600.0,1600.0,1600.0
2000.0,2300.0,2150.0
95900.0,95900.0,95900.0
1300.0,173800.0,40187.5
0.0,0.0,0.0
1800.0,57600.0,29700.0
839.0,3400.0,1507.8
546.0,7700.0,2987.0
3700.0,17100.0,8300.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
1100.0,7900.0,2900.0
742.0,1300.0,1080.66666667
1200.0,1200.0,1200.0
2700.0,10000.0,5200.0
0.0,0.0,0.0
6700.0,6700.0,6700.0
371.0,371.0,371.0
0.0,0.0,0.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
0.0,0.0,0.0
1700.0,3400.0,2550.0
0.0,0.0,0.0
294.0,26600.0,7448.5
0.0,0.0,0.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
2500.0,2500.0,2500.0
2300.0,2300.0,2300.0
732.0,732.0,732.0
0.0,0.0,0.0
2000.0,22800.0,12400.0
4400.0,22800.0,13600.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2900.0,2900.0,2900.0
0.0,0.0,0.0
2100.0,2100.0,2100.0
0.0,0.0,0.0
2300.0,4300.0,3300.0
380.0,380.0,380.0
2600.0,2600.0,2600.0
0.0,0.0,0.0
459.0,2000.0,1135.75
2000.0,2000.0,2000.0
545.0,2400.0,1481.66666667
0.0,0.0,0.0
0.0,0.0,0.0
691.0,9500.0,5095.5
1100.0,1100.0,1100.0
386.0,386.0,386.0
687.0,3200.0,1829.0
1200.0,5100.0,3150.0
380.0,3800.0,2105.92857143
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9500.0,9500.0,9500.0
0.0,0.0,0.0
0.0,0.0,0.0
853.0,11400.0,6126.5
0.0,0.0,0.0
518.0,2100.0,1629.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2000.0,2000.0,2000.0
0.0,0.0,0.0
0.0,0.0,0.0
2000.0,2000.0,2000.0
0.0,0.0,0.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
1800.0,5000.0,3400.0
228.0,312.0,270.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1100.0,1300.0,1200.0
0.0,0.0,0.0
3400.0,3400.0,3400.0
1800.0,22800.0,12300.0
636.0,4500.0,2568.0
2700.0,2700.0,2700.0
2100.0,2100.0,2100.0
1600.0,2100.0,1850.0
1500.0,1500.0,1500.0
19700.0,19700.0,19700.0
4800.0,4800.0,4800.0
1000.0,1000.0,1000.0
386.0,594.0,455.333333333
69100.0,69100.0,69100.0
999.0,1300.0,1149.5
0.0,0.0,0.0
0.0,0.0,0.0
465.0,615.0,552.333333333
593.0,1200.0,997.666666667
0.0,0.0,0.0
1100.0,1100.0,1100.0
1200.0,12800.0,5066.66666667
0.0,0.0,0.0
792.0,1900.0,1171.33333333
2600.0,16700.0,9650.0
0.0,0.0,0.0
386.0,594.0,490.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
942.0,942.0,942.0
3500.0,3500.0,3500.0
0.0,0.0,0.0
566.0,4400.0,2466.57142857
3400.0,3400.0,3400.0
10600.0,10600.0,10600.0
534.0,69100.0,4806.79166667
805.0,805.0,805.0
1400.0,1400.0,1400.0
2400.0,2400.0,2400.0
2100.0,2100.0,2100.0
2400.0,2400.0,2400.0
0.0,0.0,0.0
3500.0,20900.0,12200.0
0.0,0.0,0.0
3100.0,3200.0,3150.0
0.0,0.0,0.0
0.0,0.0,0.0
803.0,6700.0,2435.2
406.0,1800.0,934.25
1800.0,1800.0,1800.0
23400.0,23400.0,23400.0
2000.0,10300.0,6150.0
2000.0,10300.0,6150.0
759.0,27200.0,9653.0
1000.0,1000.0,1000.0
566.0,4400.0,2261.71428571
93.0,1300.0,696.5
0.0,0.0,0.0
1300.0,1700.0,1433.33333333
2200.0,2200.0,2200.0
1600.0,1600.0,1600.0
1600.0,18000.0,5280.0
655.0,2000.0,1288.75
0.0,0.0,0.0
1400.0,1400.0,1400.0
0.0,0.0,0.0
16500.0,16500.0,16500.0
1400.0,1400.0,1400.0
15600.0,15600.0,15600.0
3900.0,3900.0,3900.0
4100.0,4100.0,4100.0
0.0,0.0,0.0
2100.0,2100.0,2100.0
655.0,1200.0,927.5
1500.0,1500.0,1500.0
2000.0,2000.0,2000.0
1900.0,1900.0,1900.0
1300.0,1800.0,1550.0
0.0,0.0,0.0
752.0,2500.0,1626.0
1700.0,16500.0,9100.0
1100.0,1100.0,1100.0
0.0,0.0,0.0
739.0,739.0,739.0
0.0,0.0,0.0
4500.0,4500.0,4500.0
191.0,9800.0,1841.4
1100.0,1100.0,1100.0
0.0,0.0,0.0
0.0,0.0,0.0
1900.0,6300.0,4464.70588235
0.0,0.0,0.0
0.0,0.0,0.0
2800.0,2800.0,2800.0
4700.0,4700.0,4700.0
0.0,0.0,0.0
1600.0,2000.0,1875.0
2000.0,56200.0,27000.0
1600.0,1600.0,1600.0
1600.0,10900.0,4833.33333333
2000.0,5500.0,3750.0
835.0,10300.0,4627.0
0.0,0.0,0.0
0.0,0.0,0.0
1200.0,10900.0,7266.66666667
786.0,5100.0,2171.5
1500.0,3400.0,2450.0
0.0,0.0,0.0
0.0,0.0,0.0
651.0,651.0,651.0
2500.0,2500.0,2500.0
1500.0,4400.0,3166.66666667
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,9700.0,4066.66666667
0.0,0.0,0.0
4500.0,4500.0,4500.0
559.0,3300.0,1929.5
820.0,3600.0,2210.0
1200.0,1200.0,1200.0
0.0,0.0,0.0
0.0,0.0,0.0
22800.0,22800.0,22800.0
886.0,2800.0,1843.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
386.0,1400.0,958.6
1300.0,3300.0,2233.33333333
4200.0,4200.0,4200.0
583.0,3900.0,2241.5
0.0,0.0,0.0
2500.0,2500.0,2500.0
0.0,0.0,0.0
0.0,0.0,0.0
2000.0,2600.0,2200.0
7200.0,7200.0,7200.0
2000.0,2000.0,2000.0
1600.0,2100.0,1900.0
2000.0,2000.0,2000.0
0.0,0.0,0.0
1300.0,1600.0,1450.0
2100.0,2100.0,2100.0
1100.0,1700.0,1400.0
0.0,0.0,0.0
739.0,173800.0,17503.0
1200.0,1200.0,1200.0
2600.0,2600.0,2600.0
0.0,0.0,0.0
11900.0,11900.0,11900.0
536.0,536.0,536.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,2100.0,1550.0
0.0,0.0,0.0
723.0,1700.0,1305.75
0.0,0.0,0.0
1400.0,1400.0,1400.0
136.0,3800.0,1579.2
578.0,578.0,578.0
577.0,10800.0,3982.42857143
2700.0,2700.0,2700.0
4300.0,4300.0,4300.0
2100.0,2100.0,2100.0
1900.0,5400.0,3650.0
11900.0,11900.0,11900.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9700.0,22800.0,16250.0
952.0,952.0,952.0
1300.0,1300.0,1300.0
884.0,5500.0,3261.33333333
0.0,0.0,0.0
274.0,23500.0,4839.22222222
3700.0,3700.0,3700.0
0.0,0.0,0.0
3900.0,3900.0,3900.0
559.0,559.0,559.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
0.0,0.0,0.0
386.0,386.0,386.0
2000.0,2000.0,2000.0
965.0,965.0,965.0
9800.0,9800.0,9800.0
1600.0,1600.0,1600.0
1700.0,1700.0,1700.0
0.0,0.0,0.0
6900.0,6900.0,6900.0
1500.0,1500.0,1500.0
1200.0,1200.0,1200.0
9200.0,9200.0,9200.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
1100.0,1600.0,1333.33333333
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
555.0,42500.0,5817.125
1100.0,3200.0,2150.0
0.0,0.0,0.0
518.0,6100.0,2731.14285714
1700.0,1900.0,1800.0
0.0,0.0,0.0
60300.0,60300.0,60300.0
0.0,0.0,0.0
1100.0,3700.0,2883.33333333
0.0,0.0,0.0
0.0,0.0,0.0
2000.0,3900.0,2950.0
0.0,0.0,0.0
0.0,0.0,0.0
1000.0,1600.0,1300.0
0.0,0.0,0.0
2000.0,2000.0,2000.0
1300.0,6400.0,3312.5
1000.0,3100.0,2050.0
0.0,0.0,0.0
0.0,0.0,0.0
706.0,51900.0,26303.0
476.0,476.0,476.0
782.0,782.0,782.0
0.0,0.0,0.0
1600.0,1600.0,1600.0
0.0,0.0,0.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
2100.0,2100.0,2100.0
0.0,0.0,0.0
739.0,6500.0,2700.5
3000.0,32600.0,13300.0
1900.0,7800.0,4466.66666667
2300.0,6700.0,4500.0
2100.0,5700.0,3900.0
0.0,0.0,0.0
1100.0,1100.0,1100.0
836.0,836.0,836.0
5900.0,7000.0,6450.0
0.0,0.0,0.0
30000.0,30000.0,30000.0
1500.0,1500.0,1500.0
1900.0,1900.0,1900.0
963.0,1900.0,1431.5
2000.0,2000.0,2000.0
5700.0,5700.0,5700.0
839.0,1200.0,1019.5
1200.0,1200.0,1200.0
6900.0,6900.0,6900.0
2100.0,2300.0,2200.0
0.0,0.0,0.0
3300.0,3300.0,3300.0
0.0,0.0,0.0
527.0,527.0,527.0
2800.0,2800.0,2800.0
0.0,0.0,0.0
0.0,0.0,0.0
369.0,2100.0,1014.0
879.0,1700.0,1393.0
10800.0,10800.0,10800.0
22800.0,22800.0,22800.0
902.0,1200.0,1067.33333333
0.0,0.0,0.0
1500.0,1500.0,1500.0
3900.0,6000.0,4950.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
592.0,3400.0,1798.0
571.0,4300.0,2690.33333333
1500.0,4300.0,2866.66666667
3900.0,12800.0,8350.0
1100.0,22800.0,11950.0
537.0,4800.0,2127.4
3300.0,3300.0,3300.0
3300.0,3300.0,3300.0
2800.0,6700.0,4750.0
0.0,0.0,0.0
0.0,0.0,0.0
933.0,933.0,933.0
2000.0,2000.0,2000.0
795.0,3200.0,1997.5
5700.0,5700.0,5700.0
7600.0,7600.0,7600.0
606.0,606.0,606.0
718.0,2000.0,1479.5
0.0,0.0,0.0
1900.0,1900.0,1900.0
1000.0,6000.0,3500.0
0.0,0.0,0.0
1600.0,1700.0,1650.0
890.0,890.0,890.0
1600.0,1600.0,1600.0
4700.0,4700.0,4700.0
95900.0,95900.0,95900.0
2000.0,2000.0,2000.0
6000.0,6000.0,6000.0
0.0,0.0,0.0
1800.0,3500.0,2650.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
0.0,0.0,0.0
1500.0,1500.0,1500.0
1000.0,2800.0,1666.66666667
3200.0,4900.0,4050.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
799.0,1500.0,1149.5
718.0,12700.0,3496.0
1100.0,1700.0,1400.0
2600.0,6000.0,4300.0
3000.0,3000.0,3000.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2200.0,2200.0,2200.0
57600.0,57600.0,57600.0
847.0,847.0,847.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1400.0,6700.0,3233.33333333
0.0,0.0,0.0
0.0,0.0,0.0
1300.0,1600.0,1400.0
1300.0,1300.0,1300.0
11900.0,11900.0,11900.0
0.0,0.0,0.0
2100.0,2100.0,2100.0
0.0,0.0,0.0
532.0,532.0,532.0
784.0,884.0,834.0
4800.0,4800.0,4800.0
1200.0,1200.0,1200.0
537.0,10900.0,4956.16666667
3300.0,22800.0,10166.6666667
0.0,0.0,0.0
0.0,0.0,0.0
1200.0,1200.0,1200.0
2700.0,2700.0,2700.0
469.0,45300.0,7212.71428571
990.0,990.0,990.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
419.0,839.0,629.0
0.0,0.0,0.0
1300.0,2000.0,1650.0
502.0,14700.0,3657.42857143
874.0,874.0,874.0
2200.0,2200.0,2200.0
0.0,0.0,0.0
950.0,1600.0,1275.0
2900.0,2900.0,2900.0
1900.0,2500.0,2200.0
2700.0,4300.0,3500.0
881.0,7300.0,2820.25
0.0,0.0,0.0
601.0,2100.0,1267.0
0.0,0.0,0.0
22800.0,22800.0,22800.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
0.0,0.0,0.0
1300.0,1300.0,1300.0
914.0,4100.0,2042.8
0.0,0.0,0.0
3400.0,4300.0,3850.0
2100.0,2800.0,2450.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1300.0,1700.0,1500.0
1000.0,1000.0,1000.0
0.0,0.0,0.0
0.0,0.0,0.0
274.0,23500.0,5475.3
0.0,0.0,0.0
0.0,0.0,0.0
2300.0,2300.0,2300.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
0.0,0.0,0.0
0.0,0.0,0.0
1700.0,1700.0,1700.0
654.0,1700.0,1177.0
1800.0,1800.0,1800.0
0.0,0.0,0.0
0.0,0.0,0.0
2100.0,2100.0,2100.0
2900.0,22800.0,10833.3333333
0.0,0.0,0.0
1100.0,1100.0,1100.0
0.0,0.0,0.0
3400.0,3400.0,3400.0
1000.0,6700.0,3000.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2800.0,2800.0,2800.0
1400.0,1400.0,1400.0
929.0,929.0,929.0
0.0,0.0,0.0
0.0,0.0,0.0
803.0,803.0,803.0
967.0,3300.0,2133.5
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
622.0,2200.0,1411.0
11900.0,11900.0,11900.0
0.0,0.0,0.0
0.0,0.0,0.0
11000.0,11000.0,11000.0
3400.0,3400.0,3400.0
1900.0,2100.0,2000.0
2100.0,2100.0,2100.0
30400.0,30400.0,30400.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11400.0,11400.0,11400.0
978.0,978.0,978.0
647.0,4300.0,1684.8
488.0,1900.0,1194.0
1600.0,4800.0,3200.0
797.0,797.0,797.0
0.0,0.0,0.0
790.0,790.0,790.0
56.0,32600.0,4973.33333333
0.0,0.0,0.0
0.0,0.0,0.0
1400.0,1400.0,1400.0
1400.0,3200.0,2100.0
0.0,0.0,0.0
1900.0,1900.0,1900.0
0.0,0.0,0.0
701.0,18100.0,3333.90196078
0.0,0.0,0.0
2000.0,2000.0,2000.0
4000.0,4000.0,4000.0
8000.0,8000.0,8000.0
9500.0,9500.0,9500.0
1100.0,1100.0,1100.0
790.0,1400.0,1095.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1100.0,4700.0,2633.33333333
0.0,0.0,0.0
2400.0,2400.0,2400.0
827.0,8500.0,3737.8
0.0,0.0,0.0
4500.0,4500.0,4500.0
881.0,5500.0,2576.2
2000.0,2600.0,2300.0
2000.0,7000.0,4500.0
0.0,0.0,0.0
1800.0,12800.0,5025.0
1700.0,1700.0,1700.0
191.0,9800.0,1841.4
898.0,898.0,898.0
898.0,898.0,898.0
898.0,1400.0,1149.0
0.0,0.0,0.0
16200.0,16200.0,16200.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3300.0,7000.0,4900.0
1800.0,12800.0,4825.0
1300.0,1300.0,1300.0
1800.0,1800.0,1800.0
1400.0,2200.0,1733.33333333
0.0,0.0,0.0
1400.0,2200.0,1733.33333333
1200.0,18100.0,5538.46153846
1700.0,1700.0,1700.0
2400.0,2400.0,2400.0
0.0,0.0,0.0
6100.0,6100.0,6100.0
1300.0,3400.0,2350.0
0.0,0.0,0.0
2900.0,3900.0,3400.0
0.0,0.0,0.0
1700.0,5800.0,3366.66666667
3200.0,3200.0,3200.0
0.0,0.0,0.0
622.0,622.0,622.0
1200.0,1800.0,1600.0
469.0,469.0,469.0
